seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
4545,34011,75.75,1.2625,12702151319,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4536,33949,75.6,1.26,12702151320,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4656,34509,77.6,1.293333333,12702151321,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3304,34365,55.06666667,0.917777778,12702151322,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3401,34506,56.68333333,0.944722222,12702151323,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3380,34481,56.33333333,0.938888889,12702151324,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3502,34655,58.36666667,0.972777778,12702151325,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4689,35679,78.15,1.3025,12702151326,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4616,34509,76.93333333,1.282222222,12702151327,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4648,33841,77.46666667,1.291111111,12702151328,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3697,34921,61.61666667,1.026944444,12702151329,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3816,35072,63.6,1.06,12702151330,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4148,32304,69.13333333,1.152222222,12702151331,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3910,29966,65.16666667,1.086111111,12702151332,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4477,33571,74.61666667,1.243611111,12702151333,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4443,33538,74.05,1.234166667,12702151334,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3901,35170,65.01666667,1.083611111,12702151335,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3962,35253,66.03333333,1.100555556,12702151336,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4561,33535,76.01666667,1.266944444,12702151337,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4116,35462,68.6,1.143333333,12702151338,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4551,34195,75.85,1.264166667,12702151339,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3185,34208,53.08333333,0.884722222,12702151340,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3612,34807,60.2,1.003333333,12702151341,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4028,30139,67.13333333,1.118888889,12702151342,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3784,29806,63.06666667,1.051111111,12702151343,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3903,35205,65.05,1.084166667,12702151344,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3425,34527,57.08333333,0.951388889,12702151345,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4243,32417,70.71666667,1.178611111,12702151346,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4124,32660,68.73333333,1.145555556,12702151347,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3859,35111,64.31666667,1.071944444,12702151348,Canley Vale - Canley Heights,Fairfield,Sydney - South West
5526,40921,92.1,1.535,12702151401,Edensor Park,Fairfield,Sydney - South West
5645,45084,94.08333333,1.568055556,12702151402,Edensor Park,Fairfield,Sydney - South West
5744,40520,95.73333333,1.595555556,12702151403,Edensor Park,Fairfield,Sydney - South West
5294,41211,88.23333333,1.470555556,12702151404,Edensor Park,Fairfield,Sydney - South West
5196,40556,86.6,1.443333333,12702151405,Edensor Park,Fairfield,Sydney - South West
5231,44437,87.18333333,1.453055556,12702151406,Edensor Park,Fairfield,Sydney - South West
5339,41272,88.98333333,1.483055556,12702151407,Edensor Park,Fairfield,Sydney - South West
5444,46981,90.73333333,1.512222222,12702151408,Edensor Park,Fairfield,Sydney - South West
5423,44739,90.38333333,1.506388889,12702151409,Edensor Park,Fairfield,Sydney - South West
5560,44946,92.66666667,1.544444444,12702151410,Edensor Park,Fairfield,Sydney - South West
5062,44235,84.36666667,1.406111111,12702151411,Edensor Park,Fairfield,Sydney - South West
5200,44368,86.66666667,1.444444444,12702151412,Edensor Park,Fairfield,Sydney - South West
5561,45852,92.68333333,1.544722222,12702151413,Edensor Park,Fairfield,Sydney - South West
5761,46135,96.01666667,1.600277778,12702151414,Edensor Park,Fairfield,Sydney - South West
5434,43456,90.56666667,1.509444444,12702151415,Edensor Park,Fairfield,Sydney - South West
5696,41169,94.93333333,1.582222222,12702151416,Edensor Park,Fairfield,Sydney - South West
5370,44536,89.5,1.491666667,12702151417,Edensor Park,Fairfield,Sydney - South West
5467,44667,91.11666667,1.518611111,12702151418,Edensor Park,Fairfield,Sydney - South West
5381,45192,89.68333333,1.494722222,12702151419,Edensor Park,Fairfield,Sydney - South West
5921,46078,98.68333333,1.644722222,12702151420,Edensor Park,Fairfield,Sydney - South West
5506,45099,91.76666667,1.529444444,12702151421,Edensor Park,Fairfield,Sydney - South West
5633,41104,93.88333333,1.564722222,12702151422,Edensor Park,Fairfield,Sydney - South West
4645,32818,77.41666667,1.290277778,12702151501,Fairfield,Fairfield,Sydney - South West
4667,32853,77.78333333,1.296388889,12702151502,Fairfield,Fairfield,Sydney - South West
3993,34008,66.55,1.109166667,12702151503,Fairfield,Fairfield,Sydney - South West
3574,32964,59.56666667,0.992777778,12702151504,Fairfield,Fairfield,Sydney - South West
3402,32729,56.7,0.945,12702151505,Fairfield,Fairfield,Sydney - South West
3339,32658,55.65,0.9275,12702151506,Fairfield,Fairfield,Sydney - South West
3351,32674,55.85,0.930833333,12702151507,Fairfield,Fairfield,Sydney - South West
3349,32670,55.81666667,0.930277778,12702151508,Fairfield,Fairfield,Sydney - South West
3295,32589,54.91666667,0.915277778,12702151509,Fairfield,Fairfield,Sydney - South West
3712,33165,61.86666667,1.031111111,12702151510,Fairfield,Fairfield,Sydney - South West
3373,32703,56.21666667,0.936944444,12702151511,Fairfield,Fairfield,Sydney - South West
3192,32426,53.2,0.886666667,12702151512,Fairfield,Fairfield,Sydney - South West
3724,33566,62.06666667,1.034444444,12702151513,Fairfield,Fairfield,Sydney - South West
3847,33864,64.11666667,1.068611111,12702151514,Fairfield,Fairfield,Sydney - South West
3809,33668,63.48333333,1.058055556,12702151515,Fairfield,Fairfield,Sydney - South West
3477,32847,57.95,0.965833333,12702151516,Fairfield,Fairfield,Sydney - South West
3104,32348,51.73333333,0.862222222,12702151517,Fairfield,Fairfield,Sydney - South West
3422,32771,57.03333333,0.950555556,12702151518,Fairfield,Fairfield,Sydney - South West
3667,33100,61.11666667,1.018611111,12702151519,Fairfield,Fairfield,Sydney - South West
3613,33018,60.21666667,1.003611111,12702151520,Fairfield,Fairfield,Sydney - South West
4172,34129,69.53333333,1.158888889,12702151521,Fairfield,Fairfield,Sydney - South West
4212,31752,70.2,1.17,12702151522,Fairfield,Fairfield,Sydney - South West
4228,31777,70.46666667,1.174444444,12702151523,Fairfield,Fairfield,Sydney - South West
3587,33302,59.78333333,0.996388889,12702151524,Fairfield,Fairfield,Sydney - South West
3571,32953,59.51666667,0.991944444,12702151525,Fairfield,Fairfield,Sydney - South West
3611,33020,60.18333333,1.003055556,12702151526,Fairfield,Fairfield,Sydney - South West
3522,32914,58.7,0.978333333,12702151527,Fairfield,Fairfield,Sydney - South West
3499,32883,58.31666667,0.971944444,12702151528,Fairfield,Fairfield,Sydney - South West
3289,32595,54.81666667,0.913611111,12702151529,Fairfield,Fairfield,Sydney - South West
3344,32672,55.73333333,0.928888889,12702151530,Fairfield,Fairfield,Sydney - South West
3349,32682,55.81666667,0.930277778,12702151531,Fairfield,Fairfield,Sydney - South West
3307,32618,55.11666667,0.918611111,12702151532,Fairfield,Fairfield,Sydney - South West
3545,32938,59.08333333,0.984722222,12702151533,Fairfield,Fairfield,Sydney - South West
4315,32117,71.91666667,1.198611111,12702151534,Fairfield,Fairfield,Sydney - South West
4021,31715,67.01666667,1.116944444,12702151535,Fairfield,Fairfield,Sydney - South West
4010,33530,66.83333333,1.113888889,12702151536,Fairfield,Fairfield,Sydney - South West
3913,33422,65.21666667,1.086944444,12702151537,Fairfield,Fairfield,Sydney - South West
3944,33453,65.73333333,1.095555556,12702151538,Fairfield,Fairfield,Sydney - South West
3756,34965,62.6,1.043333333,12702151539,Fairfield,Fairfield,Sydney - South West
4080,31895,68,1.133333333,12702151540,Fairfield,Fairfield,Sydney - South West
3769,33251,62.81666667,1.046944444,12702151541,Fairfield,Fairfield,Sydney - South West
4010,31723,66.83333333,1.113888889,12702151542,Fairfield,Fairfield,Sydney - South West
3934,31525,65.56666667,1.092777778,12702151543,Fairfield,Fairfield,Sydney - South West
3630,33050,60.5,1.008333333,12702151544,Fairfield,Fairfield,Sydney - South West
4490,33776,74.83333333,1.247222222,12702151601,Fairfield - West,Fairfield,Sydney - South West
4341,33970,72.35,1.205833333,12702151602,Fairfield - West,Fairfield,Sydney - South West
4476,34144,74.6,1.243333333,12702151603,Fairfield - West,Fairfield,Sydney - South West
4433,32790,73.88333333,1.231388889,12702151604,Fairfield - West,Fairfield,Sydney - South West
4533,36125,75.55,1.259166667,12702151605,Fairfield - West,Fairfield,Sydney - South West
4076,35533,67.93333333,1.132222222,12702151606,Fairfield - West,Fairfield,Sydney - South West
4372,36158,72.86666667,1.214444444,12702151607,Fairfield - West,Fairfield,Sydney - South West
4152,36092,69.2,1.153333333,12702151608,Fairfield - West,Fairfield,Sydney - South West
4409,32173,73.48333333,1.224722222,12702151609,Fairfield - West,Fairfield,Sydney - South West
4380,35271,73,1.216666667,12702151610,Fairfield - West,Fairfield,Sydney - South West
4244,35100,70.73333333,1.178888889,12702151611,Fairfield - West,Fairfield,Sydney - South West
4107,34929,68.45,1.140833333,12702151612,Fairfield - West,Fairfield,Sydney - South West
3983,34757,66.38333333,1.106388889,12702151613,Fairfield - West,Fairfield,Sydney - South West
4029,35064,67.15,1.119166667,12702151614,Fairfield - West,Fairfield,Sydney - South West
4048,35101,67.46666667,1.124444444,12702151615,Fairfield - West,Fairfield,Sydney - South West
4080,34947,68,1.133333333,12702151616,Fairfield - West,Fairfield,Sydney - South West
4150,36238,69.16666667,1.152777778,12702151617,Fairfield - West,Fairfield,Sydney - South West
4664,35357,77.73333333,1.295555556,12702151618,Fairfield - West,Fairfield,Sydney - South West
4722,35142,78.7,1.311666667,12702151619,Fairfield - West,Fairfield,Sydney - South West
4806,34223,80.1,1.335,12702151620,Fairfield - West,Fairfield,Sydney - South West
5014,34461,83.56666667,1.392777778,12702151621,Fairfield - West,Fairfield,Sydney - South West
4815,37687,80.25,1.3375,12702151622,Fairfield - West,Fairfield,Sydney - South West
4342,36496,72.36666667,1.206111111,12702151623,Fairfield - West,Fairfield,Sydney - South West
4624,36700,77.06666667,1.284444444,12702151624,Fairfield - West,Fairfield,Sydney - South West
4530,34666,75.5,1.258333333,12702151625,Fairfield - West,Fairfield,Sydney - South West
4769,35189,79.48333333,1.324722222,12702151626,Fairfield - West,Fairfield,Sydney - South West
4468,34792,74.46666667,1.241111111,12702151627,Fairfield - West,Fairfield,Sydney - South West
4170,36797,69.5,1.158333333,12702151628,Fairfield - West,Fairfield,Sydney - South West
4442,36444,74.03333333,1.233888889,12702151629,Fairfield - West,Fairfield,Sydney - South West
4210,31707,70.16666667,1.169444444,12702151630,Fairfield - West,Fairfield,Sydney - South West
4185,35047,69.75,1.1625,12702151631,Fairfield - West,Fairfield,Sydney - South West
3704,33846,61.73333333,1.028888889,12702151632,Fairfield - West,Fairfield,Sydney - South West
3821,34022,63.68333333,1.061388889,12702151633,Fairfield - West,Fairfield,Sydney - South West
3633,33937,60.55,1.009166667,12702151634,Fairfield - West,Fairfield,Sydney - South West
3839,34223,63.98333333,1.066388889,12702151635,Fairfield - West,Fairfield,Sydney - South West
3941,34369,65.68333333,1.094722222,12702151636,Fairfield - West,Fairfield,Sydney - South West
4318,33578,71.96666667,1.199444444,12702151637,Fairfield - West,Fairfield,Sydney - South West
4346,33599,72.43333333,1.207222222,12702151638,Fairfield - West,Fairfield,Sydney - South West
5269,42228,87.81666667,1.463611111,12702151701,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
5184,43410,86.4,1.44,12702151702,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
5288,43527,88.13333333,1.468888889,12702151703,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
5065,43252,84.41666667,1.406944444,12702151704,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4988,43141,83.13333333,1.385555556,12702151705,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4955,43153,82.58333333,1.376388889,12702151706,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4613,42693,76.88333333,1.281388889,12702151707,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4949,43069,82.48333333,1.374722222,12702151708,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4842,42389,80.7,1.345,12702151709,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4761,41495,79.35,1.3225,12702151710,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4955,41795,82.58333333,1.376388889,12702151711,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4349,40352,72.48333333,1.208055556,12702151712,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4514,37690,75.23333333,1.253888889,12702151713,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4303,37382,71.71666667,1.195277778,12702151714,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4601,38276,76.68333333,1.278055556,12702151715,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4989,41827,83.15,1.385833333,12702151716,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4604,41321,76.73333333,1.278888889,12702151717,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4565,42024,76.08333333,1.268055556,12702151718,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4764,42851,79.4,1.323333333,12702151719,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4319,37003,71.98333333,1.199722222,12702151720,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
4436,37548,73.93333333,1.232222222,12702151721,Greenfield Park - Prairiewood,Fairfield,Sydney - South West
7864,67537,131.0666667,2.184444444,12702151801,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
6213,44136,103.55,1.725833333,12702151802,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
7733,59361,128.8833333,2.148055556,12702151803,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
6992,55906,116.5333333,1.942222222,12702151804,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
7747,46187,129.1166667,2.151944444,12702151805,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
7280,59367,121.3333333,2.022222222,12702151806,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
5629,42182,93.81666667,1.563611111,12702151809,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
6355,49751,105.9166667,1.765277778,12702151810,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
7170,57420,119.5,1.991666667,12702151811,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
8057,64424,134.2833333,2.238055556,12702151812,Horsley Park - Kemps Creek,Fairfield,Sydney - South West
4622,40047,77.03333333,1.283888889,12702151901,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4840,36309,80.66666667,1.344444444,12702151902,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4559,38070,75.98333333,1.266388889,12702151903,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4030,37387,67.16666667,1.119444444,12702151904,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4551,38091,75.85,1.264166667,12702151905,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4715,38512,78.58333333,1.309722222,12702151906,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4665,35495,77.75,1.295833333,12702151907,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4378,37473,72.96666667,1.216111111,12702151908,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4706,35168,78.43333333,1.307222222,12702151909,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4475,39852,74.58333333,1.243055556,12702151910,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4666,40137,77.76666667,1.296111111,12702151911,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4260,35800,71,1.183333333,12702151912,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4168,35281,69.46666667,1.157777778,12702151913,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4077,35130,67.95,1.1325,12702151914,Smithfield - Wetherill Park,Fairfield,Sydney - South West
4263,32134,71.05,1.184166667,12702151915,Smithfield - Wetherill Park,Fairfield,Sydney - South West
