SA1_MAINCODE_2016,Area (sq km),Nearest Centrelink office,Distance (km),Walk time (min),Transit time (min),Wait time (min),Total travel time (min),Number of transfers,Travel time decile
60201105102,0.2227,Launceston,2702.591898,22,10,0,32,0,7
10401108022,0.2361,Grafton,1223.946601,22,0,0,22,0,4
10601111241,0.2772,Singleton,1243.86147,22,0,0,22,0,4
10602111553,0.1431,Maitland,5371.193607,22,20,0,42,0,9
10703113633,1.0341,Shellharbour,6647.250886,22,32,0,53,0,10
12701150601,2.9812,Camden,12743.7703,22,75,27,123,2,10
12702151143,0.3806,Fairfield,2782.886671,22,11,0,33,0,7
21103126721,0.3346,Ringwood,1395.676175,22,0,0,22,0,4
30501110713,0.0603,South Brisbane,1100.635012,22,0,0,22,0,4
30602115316,0.2785,Cairns Earlville,6577.470816,22,16,0,38,0,8
30903123513,0.1382,Biggera Waters,3294.162996,22,7,0,29,0,6
31003128732,0.2565,Ipswich,1296.99589,22,0,0,22,0,4
31401138632,0.3995,Mitchelton,2794.425095,22,10,0,32,0,7
31502140526,0.2034,Mt Isa,1349.069656,22,0,0,22,0,4
31904151824,0.548,Hervey Bay,2468.638165,22,13,0,35,0,8
40203103647,0.3974,Enfield,1944.583469,22,3,0,25,0,5
50401104821,0.22,Mirrabooka,2326.827905,22,6,0,28,0,6
50704117806,0.1963,Victoria Park,8646.222015,22,20,0,42,1,9
70102101105,0.3057,Casuarina,2337.104112,22,4,0,26,0,5
10202105116,5.6201,Gosford,7902.772066,22,24,0,46,0,9
10603112005,21.301,Nelson Bay,14137.13527,22,65,8,95,1,10
11401128220,0.9668,Ulladulla,1309.386636,22,0,0,22,0,4
11703133731,0.0643,Darlinghurst,3192.879992,22,20,0,42,0,9
11904137805,0.0476,Rockdale,1328.405924,22,3,0,25,0,5
12801153121,0.1628,Caringbah,2708.138489,22,8,0,30,0,6
20607114222,0.0495,Yarra,3060.095518,22,10,0,32,0,7
20901119801,0.1345,Heidelberg,2439.29463,22,4,0,26,0,5
21103126535,0.1863,Ringwood,6114.605728,22,21,0,43,0,9
21203130603,0.1874,Fountain Gate,5008.596131,22,12,0,34,0,7
30803121809,14.1397,Yeppoon,20068.45551,22,80,39,141,1,10
30901122630,0.1133,Seniors & Carers Robina,4146.0663,22,17,0,39,0,8
31203136116,0.2657,Whitsunday,18976.98107,22,31,0,53,0,10
50902124318,0.1971,Northam,1110.443428,22,0,0,22,0,4
70101100705,0.1624,Darwin,3522.474171,22,10,0,32,0,7
10201103235,0.1114,Gosford,1232.292922,22,0,0,22,0,4
10603112203,12.226,Raymond Terrace,4449.661571,22,8,0,30,0,6
10703113810,0.2196,Shellharbour,13397.81516,22,45,0,67,0,10
11001118635,0.2421,Armidale (NSW),1398.202917,22,0,0,22,0,4
11004120220,0.4809,Tamworth,4312.549601,22,13,0,35,0,8
11303126714,4.215,Wagga Wagga,7947.303608,22,24,0,46,0,9
11401127915,0.3411,Nowra,24622.47413,22,60,0,82,0,10
12102140324,0.2812,Hornsby,2505.713676,22,5,0,27,0,6
12405147029,0.1154,Mt Druitt,3657.783273,22,12,0,34,0,7
12601149557,0.0199,Ryde,5538.80624,22,15,1,37,1,8
20502108135,1.1215,Bairnsdale,852.4531796,22,7,0,29,0,6
20601110721,0.0647,Moreland,2417.743646,22,5,0,27,0,6
20607114428,0.0907,Yarra,1615.546339,22,2,0,24,0,5
20702115612,0.0923,Heidelberg,1848.316605,22,5,0,27,0,6
21101125716,0.104,Rowville,3019.673806,22,2,0,24,0,5
21104126917,0.1719,Glen Waverley,4798.981176,22,13,0,35,0,8
21202145432,0.0621,Fountain Gate,5098.354377,22,12,3,37,1,8
21305146412,0.178,Werribee,9540.751269,22,37,2,60,1,10
21305146808,0.5754,Werribee,15172.48887,22,18,0,40,1,8
31104132126,0.9859,Beaudesert,15186.92513,22,21,0,43,0,9
31602142320,0.1816,Kawana Waters,1366.560391,22,0,0,22,0,4
50302104225,0.1382,Innaloo,4828.984329,22,31,0,53,1,10
50705118703,0.11,Rockingham,8622.203763,22,27,0,49,0,9
51103127910,6.6138,Kalgoorlie,1685.982886,22,9,0,31,0,7
11401127821,0.2629,Nowra,1530.516223,22,5,0,27,0,6
11601130309,1.1742,Blacktown,1347.425294,22,0,0,22,0,4
11902136319,0.0632,Campsie,1085.212325,22,0,0,22,0,4
11902157303,0.1801,Campsie,2410.439324,22,4,0,26,0,5
12103140721,0.1506,Chatswood,4924.034996,22,9,0,31,0,7
12103141021,0.1786,Hornsby,6079.989822,22,21,0,43,0,9
20201102308,3.5381,Bendigo,5432.102855,22,41,0,63,1,10
20401105607,0.4683,Seymour,21373.34662,22,21,0,43,0,9
21001122950,0.1861,Sunshine,3759.772825,22,19,0,41,0,9
21503140208,0.4861,Swan Hill,53938.69377,22,48,0,70,0,10
30702118388,0.8834,Dalby,1864.540957,22,0,0,22,0,4
30901122629,0.112,Seniors & Carers Robina,4129.395342,22,17,0,39,0,8
40103101320,0.1606,Norwood,2901.04375,22,11,0,32,0,7
50401104815,0.2556,Mirrabooka,2533.45408,22,6,0,28,0,6
60103102007,4.645,Bridgewater,15316.96476,22,109,10,140,1,10
60402108526,0.3531,Devonport,1141.037624,22,0,0,22,0,4
80107107708,0.6762,Tuggeranong,6571.311361,22,22,0,44,0,9
10103101505,138.9578,Cooma,32929.07021,22,56,0,78,0,10
10402108947,0.4876,Coffs Harbour,9298.212003,22,38,0,60,0,10
10703114007,0.2675,Shellharbour,19279.39182,22,50,25,97,2,10
10903118012,0.3601,Wangaratta,39763.29435,22,45,0,67,0,10
11101120628,0.3564,Charlestown,6646.192941,22,19,0,41,0,9
11503130025,5.8616,Hawkesbury,8242.785673,22,23,19,64,1,10
11701132312,0.0158,Maroubra,1333.095625,22,0,0,22,0,4
11901135725,0.0977,Bankstown,2883.275186,22,9,0,31,0,7
11902136428,0.1367,Hurstville,3189.891497,22,12,0,34,0,7
12003139618,0.0308,Burwood,3079.986648,22,3,0,25,0,5
12602150017,0.1142,Ryde,5415.208541,22,16,0,38,0,8
20202102902,1.7386,Bendigo,41114.1381,22,55,0,77,0,10
30103101812,0.2311,Wynnum,5557.892999,22,13,0,35,0,8
30903123501,0.2816,Nerang,5183.659109,22,36,1,59,1,10
31003128503,0.1572,Ipswich,5215.318301,22,14,0,36,0,8
31202134604,0.1,Mackay,3980.36612,22,22,0,44,0,9
31303137002,0.5671,Caboolture,41301.13806,22,54,0,76,0,10
31401138511,0.4341,Strathpine,5816.333258,22,19,0,41,0,9
31402139039,0.7916,Deception Bay,3295.930565,22,9,0,31,0,7
40106102102,0.1908,Enfield,1894.948222,22,3,0,25,0,5
50101100425,0.2456,Busselton,42195.15538,22,80,0,102,0,10
50705118549,0.3805,Rockingham,7196.216753,22,35,14,70,1,10
50705118722,1.4341,Rockingham,9151.897625,22,28,0,50,0,9
50705119321,0.1418,Rockingham,5636.043936,22,21,0,43,0,9
10105154021,202.4731,Goulburn,41253.85449,22,35,0,57,0,10
11603131927,0.9117,Mt Druitt,3459.623644,22,9,0,31,0,7
11701132238,0.0834,Maroubra,3025.752678,22,10,0,32,0,7
12303144616,15.7484,Camden,21567.98504,22,71,58,150,1,10
12801153007,0.1904,Caringbah,2230.745837,22,2,0,24,0,5
20201102210,0.2127,Bendigo,4319.939955,22,13,0,35,0,8
20302103863,1.8991,Corio,2492.540932,22,5,0,26,0,5
20802117401,0.149,Oakleigh,5213.817558,22,17,0,39,0,8
21105127708,0.2508,Lilydale,6460.086513,22,25,0,47,0,9
21202129320,0.179,Fountain Gate,2688.698518,22,6,0,27,0,6
21305136952,0.2054,Werribee,4002.661489,22,8,0,30,0,6
30103102112,2.2042,Wynnum,4030.903006,22,6,0,28,0,6
30304106811,0.1474,Stones Corner,4102.116504,22,14,0,36,0,8
30404110302,0.724,Toowong,6386.584727,22,34,4,59,1,10
30504113302,0.0772,Toowong,1287.37062,22,0,0,22,0,4
30803121605,0.1415,Rockhampton,4687.19199,22,14,0,36,0,8
30907125857,2.1897,Biggera Waters,13697.00048,22,37,6,65,1,10
40304108015,0.2046,Marion,8763.737279,22,28,0,49,0,9
50501108121,0.1715,Warwick Grove,5031.129714,22,19,1,42,1,9
50503110359,0.1809,Warwick Grove,4499.183946,22,12,0,34,0,7
10703113614,0.1352,Shellharbour,5851.334895,22,31,0,52,0,10
10703114301,0.1919,Shellharbour,2162.246896,22,5,0,26,0,5
11601130737,0.0998,Blacktown,951.2686619,22,0,0,22,0,4
12202142210,0.3704,Ettalong,14438.94541,22,35,6,63,1,10
12702151602,0.1142,Cabramatta,2300.392161,22,9,0,31,0,7
21003143812,0.1453,Broadmeadows,2891.707464,22,4,0,26,0,5
30504113305,0.1134,Toowong,1561.547862,22,2,0,24,0,5
40203103823,0.1576,Enfield,3547.512937,22,9,0,31,0,7
40302106221,0.1559,Glenelg,1770.711713,22,4,0,26,0,5
50503110357,0.5392,Mirrabooka,6740.499159,22,18,0,40,0,8
50705118739,0.1523,Rockingham,9006.397952,22,29,0,51,0,9
50705118808,1.1026,Rockingham,2877.299101,22,5,0,27,0,6
10202105414,0.3315,Lake Haven,7161.784627,22,17,0,39,0,8
10503110105,0.4501,Dubbo,4641.526788,22,17,0,38,0,8
10801115408,0.3343,Tuncurry,1245.522033,22,0,0,22,0,4
11101121019,0.2007,Charlestown,4080.813683,22,8,0,30,0,7
11202124837,0.1979,Lismore,1284.455583,22,0,0,22,0,4
12501158609,0.0664,Auburn,2397.585643,22,3,0,24,0,5
20606113711,0.0483,Windsor,1572.333638,22,0,0,22,0,4
20702142415,0.2476,Greensborough,7871.275982,22,19,0,41,0,9
21305136957,0.1104,Werribee,7040.979629,22,25,0,47,0,9
21601140610,0.2124,Echuca,1480.186076,22,0,0,22,0,4
30304107102,0.1562,Stones Corner,2063.023156,22,2,0,24,0,5
40403110719,0.2337,Torrensville,2672.110289,22,12,0,34,0,7
50401104502,0.1055,Morley,1073.823084,22,0,0,22,0,4
50503109823,0.1361,Mirrabooka,4998.807546,22,13,0,35,0,8
50704118132,0.3535,Fremantle,6261.706547,22,25,0,47,0,9
60203106005,0.4925,Launceston,18902.43728,22,64,0,86,0,10
10102101214,0.2173,Queanbeyan,5122.745895,22,42,0,64,0,10
11103122315,5.9639,Raymond Terrace,6377.124272,22,16,0,38,0,8
11601130809,0.194,Blacktown,3323.271754,22,6,0,28,0,6
12602150329,0.3736,Ryde,2567.661675,22,10,0,32,0,7
20201101913,2.2146,Bendigo,5594.266059,22,24,0,46,0,9
20803118820,0.1041,Cheltenham,1435.75325,22,0,0,22,0,4
21102126109,0.3283,Ringwood,4958.534803,22,28,0,50,0,9
21105128126,0.2001,Lilydale,4014.491206,22,13,0,35,0,8
21202129913,0.5081,Fountain Gate,3602.395148,22,15,0,37,0,8
30306107811,0.1783,Woodridge,4723.750105,22,9,0,31,0,7
40203103633,0.1847,Enfield,1325.937432,22,0,0,22,0,4
50403106616,0.6543,Midland,3820.867825,22,6,0,28,0,6
60201103708,0.7474,Launceston,5550.05702,22,19,0,41,0,9
60201105107,0.2296,Launceston,2349.229066,22,9,0,31,0,7
10701154701,0.1726,Shellharbour,4462.017713,22,12,0,34,0,7
10703113702,0.161,Shellharbour,2837.968184,22,17,0,39,0,8
11102121518,1.2961,Toronto,4542.165777,22,11,0,33,0,7
11103122422,0.1934,Mayfield,2829.282398,22,6,0,28,0,6
11402128812,0.8995,Bowral,19986.9832,22,27,0,49,0,9
11703133440,0.0212,Redfern,1312.243319,22,0,0,22,0,4
12003139630,0.037,Burwood,3177.076631,22,3,0,25,0,5
12101140008,0.2366,Chatswood,3024.612569,22,10,0,32,0,7
12703152442,1.2907,Liverpool,6121.225579,22,28,1,51,1,9
20101100449,0.1542,Ballarat,4917.866576,22,15,0,36,0,8
20402106319,0.3247,Wangaratta,36987.07792,22,23,0,45,0,9
21005124321,1.9695,Broadmeadows,4369.867147,22,13,0,35,0,8
21301133808,0.1387,Sunshine,2727.063296,22,6,0,28,0,6
21301133830,0.1397,Sunshine,2477.908522,22,5,0,27,0,6
21303134703,0.1007,Sunshine,2079.114869,22,3,0,25,0,5
30306107829,0.1365,Upper Mt Gravatt,3655.325432,22,13,0,35,0,8
30910126811,0.2399,Southport,4810.171355,22,13,0,35,0,8
31103131201,0.2449,Browns Plains,1190.067989,22,0,0,22,0,4
31105132709,0.2366,Beenleigh,7814.678089,22,20,0,42,0,9
31701145021,1.255,Toowoomba,11040.24493,22,28,0,50,0,9
40401109106,0.3492,Torrensville,3613.479351,22,11,0,33,0,7
50503110350,0.1104,Warwick Grove,4624.618628,22,14,0,36,0,8
50503110824,3.2068,Joondalup,4781.629388,22,23,0,45,0,9
50705119017,0.2102,Rockingham,2212.157749,22,6,0,28,0,6
60102100907,1.6598,Rosny Park,2479.529445,22,5,0,27,0,6
60402108810,3.081,Devonport,3013.464426,22,3,0,25,0,5
10105154031,1.9682,Goulburn,40704.69884,22,35,0,57,0,10
10801115405,0.2813,Tuncurry,1520.539728,22,0,0,22,0,4
10805116809,2.7214,Tuncurry,11565.66934,22,15,0,37,0,8
20101100309,2.3261,Ballarat,3631.427577,22,8,0,30,0,6
20203103301,1.3137,Bendigo,42412.32733,22,44,0,66,0,10
20802117602,0.1601,Oakleigh,3176.470766,22,8,0,30,0,6
21101144901,3.4504,Boronia,3762.455116,22,8,0,30,0,6
21301132901,0.1552,Sunshine,4013.36114,22,6,0,28,0,6
30102101233,0.1115,Cleveland,2609.893174,22,12,0,34,0,7
30501111217,0.0915,Toowong,1702.06388,22,7,0,29,0,6
31001127102,1.1762,Inala,5040.157619,22,15,0,37,0,8
40102100757,0.4807,Mt Barker,2056.49605,22,19,0,40,0,9
50201102525,0.9585,Mandurah,2549.629446,22,7,0,29,0,6
50403106819,0.4884,Midland,15316.05752,22,52,11,85,1,10
50602112336,0.0861,Victoria Park,1701.482563,22,1,0,23,0,4
50701125915,0.5646,Success,5507.25671,22,13,0,35,0,8
50704117906,0.247,Success,7940.995316,22,11,3,35,1,8
50704118215,0.1252,Fremantle,6686.174997,22,22,0,44,0,9
10603112404,0.2026,Nelson Bay,7246.379522,22,113,54,189,2,10
10901117610,0.3299,Albury,4161.193461,22,26,0,48,0,9
11904137917,0.1264,Rockdale,3069.056292,22,4,0,25,0,5
12303144743,4.027,Camden,20354.39506,22,32,1,55,1,10
20701115319,0.1951,Camberwell,2168.192709,22,2,0,24,0,5
21301133820,0.0852,Sunshine,1271.31893,22,0,0,22,0,4
21305136308,0.1575,Sunshine,9046.016764,22,25,4,51,1,9
21305146717,0.139,Werribee,1665.216443,22,2,0,24,0,5
21401137128,0.1185,Frankston,3777.999528,22,11,0,33,0,7
30201102515,0.4106,Mitchelton,983.390924,22,0,0,22,0,4
30204104115,0.1033,Strathpine,3277.623065,22,3,0,25,0,5
30504113205,0.1333,Toowong,3764.865762,22,11,0,33,0,7
30602114414,1.8939,Cairns Earlville,8214.697626,22,29,0,51,0,9
31103131217,0.4283,Browns Plains,2173.578382,22,4,0,26,0,5
31606144218,0.279,Nambour,18988.50336,22,28,0,50,0,9
50403105964,0.1033,Midland,14307.857,22,44,11,77,1,10
50705119202,0.1494,Rockingham,2897.703683,22,5,0,27,0,6
60201104710,0.1642,Launceston,2019.119348,22,3,0,25,0,5
10104102521,1.3,Bega,25238.69776,22,34,0,56,0,10
10402108956,0.2657,Coffs Harbour,7386.010505,22,20,0,42,0,9
10701154703,0.1899,Shellharbour,4584.029975,22,12,0,34,0,7
10901117202,0.24,Albury,6475.820851,22,23,0,45,0,9
12602149751,0.0783,Ryde,3790.519308,22,12,0,34,0,7
12701150608,2.7705,Ingleburn,5663.832667,22,26,13,61,1,10
20303104813,0.5486,Geelong,18436.21808,22,26,0,48,0,9
20803118924,0.1326,Cheltenham,6715.197505,22,10,0,32,0,7
21003123925,0.1843,Airport West,2758.187841,22,8,0,30,0,7
21104127222,0.1219,Glen Waverley,4544.707272,22,17,0,39,0,8
21204131732,0.8181,Springvale,1212.811312,22,10,1,32,1,7
21703147230,0.1453,Colac,1105.756154,22,4,0,26,0,5
30101100611,0.1745,Cleveland,4653.031978,22,6,0,28,0,6
30403109215,0.1294,Toowong,4500.668242,22,9,0,31,0,7
30805153103,1.8655,Gladstone,17288.66817,22,87,14,123,1,10
50201102325,0.4459,Mandurah,2876.792035,22,7,0,29,0,6
50501108331,0.2086,Warwick Grove,5674.696378,22,14,0,36,0,8
50705118605,0.6305,Rockingham,1828.729095,22,3,0,25,0,5
80106106416,0.2367,Woden,4472.132488,22,20,0,42,0,9
12302144046,0.6168,Ingleburn,1774.510046,22,4,0,26,0,5
12501158314,0.2656,Auburn,1321.477117,22,0,0,22,0,4
20501107910,0.2563,Warragul,1212.93709,22,0,0,22,0,4
21301133439,0.0913,Watergardens,3785.041067,22,10,0,32,0,7
21402137712,0.3771,Rosebud,5778.300959,22,11,0,32,0,7
21703147215,0.4947,Colac,1648.231071,22,2,0,24,0,5
30103101925,0.2367,Wynnum,4273.869913,22,8,0,30,0,6
30403109709,0.0818,Toowong,1398.410267,22,0,0,22,0,4
31802148718,0.4697,Townsville Jobseekers,5097.912513,22,29,0,51,0,9
51003127224,0.531,Karratha,3553.314769,22,8,0,30,0,6
70104104106,0.1897,Palmerston,1311.980981,22,0,0,22,0,4
10703114338,0.0993,Shellharbour,1894.930918,22,5,0,26,0,5
10901117404,0.2448,Albury,1348.985538,22,0,0,22,0,4
11004119901,0.2034,Gunnedah,2283.300337,22,11,0,33,0,7
11102121616,0.2765,Toronto,12604.95246,22,62,2,86,1,10
11703133250,0.0333,Redfern,1486.86497,22,0,0,22,0,4
12703152403,0.0848,Liverpool,6286.478367,22,28,1,51,1,9
21101125937,0.0857,Ringwood,5010.061956,22,16,0,38,0,8
21202129462,0.4493,Fountain Gate,5888.198223,22,21,0,43,1,9
30901122508,1.9251,Palm Beach,4540.183091,22,18,9,49,1,9
31003128412,0.136,Ipswich,5358.845167,22,15,0,37,0,8
31305137819,0.1702,Margate,976.5663017,22,0,0,22,0,4
31802148009,0.2766,Seniors & Carers Townsville,5311.59715,22,16,0,38,0,8
40102100445,0.9895,Norwood,13251.10958,22,25,12,58,1,10
40203103825,0.1991,Enfield,4006.48446,22,9,0,31,0,7
50102100904,0.2643,Bunbury,47832.43999,22,68,201,291,1,10
10104101905,0.3103,Bega,1365.153894,22,2,0,24,0,5
10703113812,0.2366,Shellharbour,13719.89281,22,32,25,79,2,10
11004120411,0.2001,Tamworth,3793.121587,22,8,0,30,0,6
11501129132,0.0951,Baulkham Hills,2283.789204,22,5,0,27,0,6
12404146710,1.039,Hawkesbury,866.4387282,22,0,0,22,0,4
12504149102,0.2151,Baulkham Hills,2698.141037,22,3,0,25,0,5
12504149218,0.045,Parramatta,1335.488815,22,0,0,22,0,4
20701115417,0.1459,Camberwell,3903.218469,22,10,0,32,0,7
21101125924,0.1259,Ringwood,4522.635665,22,11,0,33,0,7
21301133312,0.1178,Watergardens,4992.836251,22,14,0,36,0,8
21304136007,0.1585,Watergardens,2603.755098,22,7,0,29,0,6
21501139209,0.337,Stawell,1225.204695,22,0,0,22,0,4
30906124611,1.141,Nerang,5243.764512,22,15,0,37,0,8
31002128002,1.4464,Ipswich,36126.87313,22,42,8,72,1,10
31103131717,0.29,Woodridge,3349.896957,22,21,0,43,0,9
31802148021,0.1275,Seniors & Carers Townsville,7384.347724,22,22,0,44,0,9
40101100218,0.9104,Norwood,3006.868112,22,11,0,33,0,7
40302106311,0.0859,Noarlunga,6729.739367,22,45,0,67,0,10
40303106512,0.2399,Marion,7088.170439,22,46,2,70,1,10
40304108707,0.1868,Noarlunga,7909.054357,22,10,6,38,1,8
50503110515,0.0987,Joondalup,10453.67903,22,22,4,47,1,9
60103102102,0.1251,Glenorchy,1660.161483,22,2,0,24,0,5
80109110805,0.2121,Woden,1207.036368,22,0,0,22,0,4
10105153966,3.0402,Goulburn,3793.248961,22,13,0,35,0,8
10701113435,0.1714,Dapto,5005.897016,22,9,0,31,0,7
11901135942,0.3655,Bankstown,6618.707419,22,28,0,50,0,9
12102140419,0.2031,Hornsby,9942.710794,22,10,0,31,0,7
20101100110,0.23,Ballarat,6350.599974,22,19,0,41,0,9
20101100331,0.2639,Ballarat,1400.750235,22,0,0,22,0,4
20502108133,0.4137,Bairnsdale,1260.984794,22,7,0,29,0,6
21101125629,0.4981,Rowville,1312.658252,22,0,0,22,0,4
21203130111,1.0066,Cranbourne,2609.486038,22,5,0,27,0,6
21205132714,0.2078,Glen Waverley,2434.901183,22,3,0,25,0,5
21305146735,0.2223,Werribee,2955.069913,22,7,0,29,0,6
21402137911,0.4201,Hastings,1286.46145,22,0,0,22,0,4
30304106810,0.1679,Stones Corner,3750.94486,22,14,0,36,0,8
30306107820,0.1632,Upper Mt Gravatt,4583.770178,22,15,0,37,0,8
30503112710,0.2456,Fortitude Valley,2814.276288,22,8,0,30,0,6
31103131602,0.1698,Browns Plains,2245.912792,22,6,0,28,0,6
40302106201,0.1899,Glenelg,1983.75418,22,4,0,26,0,5
40701114827,0.5298,Victor Harbor,842.2850115,22,0,0,22,0,4
50401104621,0.1167,Morley,3363.876467,22,19,0,41,0,9
51102127612,3.087,Carnarvon,4074.992539,22,12,0,34,0,7
10202104716,1.0282,Wyong,4654.57567,22,27,0,49,0,9
10401108049,2.3578,Grafton,2524.805295,22,7,0,29,0,6
10602111561,0.5676,Maitland,4823.625697,22,24,0,46,0,9
11201124319,38.5731,Brunswick Heads,13966.84051,22,63,79,164,1,10
12001138612,0.0949,Leichhardt,4296.390537,22,15,0,37,0,8
12202142347,0.28,Northern Beaches,11775.16115,22,28,0,50,0,9
12504149240,0.0353,Parramatta,1260.713865,22,0,0,22,0,4
12701159733,0.0775,Ingleburn,7260.681189,22,27,3,51,1,10
20801117218,0.1552,Cheltenham,4634.009549,22,6,0,28,0,6
20802117704,0.0697,Windsor,4423.077433,22,14,0,36,0,8
21202129357,0.1376,Fountain Gate,2384.773585,22,18,0,40,0,8
21301133815,0.1057,Sunshine,2319.319956,22,6,0,28,0,6
21502147009,0.235,Mildura,2234.013302,22,8,0,30,0,6
30102101120,0.5518,Beenleigh,9293.590845,22,29,7,58,1,10
30306108035,0.1555,Upper Mt Gravatt,5673.554185,22,23,0,45,0,9
30906124716,0.1637,Nerang,3268.649844,22,9,0,31,0,7
31302136626,0.1809,Caboolture,1144.105908,22,0,0,22,0,4
31605143512,0.5273,Noosa,1425.14854,22,3,0,25,0,5
40304107817,5.076,Noarlunga,3494.150003,22,16,0,38,0,8
50102125327,0.5019,Bunbury,1382.119292,22,0,0,22,0,4
50703117423,0.2339,Rockingham,7710.754317,22,16,0,38,0,8
50704117503,0.1838,Victoria Park,6332.571473,22,15,0,37,0,8
10402109129,0.0603,Coffs Harbour,30702.04582,22,90,0,112,0,10
10701154702,0.5205,Shellharbour,7839.884653,22,20,0,42,0,9
12104141620,0.024,Darlinghurst,3755.427813,22,7,0,29,0,6
12504149239,0.0545,Parramatta,1397.52863,22,0,0,22,0,4
12601149609,0.1064,Hornsby,3751.485973,22,6,0,28,0,6
12601149624,0.1983,Hornsby,5392.251313,22,10,0,32,0,7
20802117621,0.0741,Oakleigh,3934.36256,22,14,0,36,0,8
20802118212,0.0578,Oakleigh,4497.72803,22,17,0,39,0,8
20901119818,0.153,Heidelberg,1399.013678,22,0,0,22,0,4
20904121613,0.1366,Greensborough,3619.28961,22,16,0,38,0,8
20904143429,1.1983,Epping,8503.181011,22,22,3,47,1,9
21105128613,6.0567,Lilydale,35557.54029,22,70,0,92,0,10
21201128907,0.4587,Pakenham,14676.41908,22,39,4,65,1,10
21205132607,0.0984,Oakleigh,2429.403574,22,3,0,25,0,5
21301132817,0.1643,Sunshine,2615.620551,22,6,0,28,0,6
21602141419,5.1669,Wangaratta,45710.63692,22,55,11,88,1,10
30504113611,0.0919,Fortitude Valley,2742.769771,22,6,0,28,0,6
30804152915,0.2004,Biloela,1269.028621,22,0,0,22,0,4
50401104801,1.1206,Morley,3510.362492,22,17,0,39,0,8
50705119132,0.2199,Rockingham,12395.66621,22,33,0,55,0,10
60201104908,0.3738,Launceston,2637.259669,22,6,0,28,0,6
60402108916,0.1612,Devonport,15050.49681,22,16,0,38,0,8
11004120255,0.7047,Tamworth,5512.724229,22,21,0,43,0,9
11201123603,0.4085,Ballina,1426.482393,22,0,0,22,0,4
12003139024,0.0745,Burwood,2276.6236,22,4,0,26,0,5
12602150333,0.139,Ryde,2695.262233,22,13,0,35,0,8
20401105508,0.4495,Shepparton,44267.36284,22,46,0,68,0,10
21101125918,0.152,Ringwood,5697.501639,22,17,0,39,0,8
21301134028,0.179,Watergardens,1032.783652,22,0,0,22,0,4
30403109206,0.1422,Toowong,3478.157878,22,7,0,29,0,6
30502111405,0.0936,Fortitude Valley,2328.509884,22,8,2,32,1,7
31102130914,0.7423,Beenleigh,1711.542189,22,4,0,26,0,5
31202134418,0.2425,Mackay,6034.973598,22,6,0,28,0,6
31202134903,0.5396,Mackay,1645.000603,22,3,0,25,0,5
31401138510,0.607,Strathpine,6132.719868,22,17,0,39,0,8
31802148203,0.2582,Seniors & Carers Townsville,2822.558455,22,5,0,27,0,6
40303106506,0.5368,Norwood,8476.131055,22,52,2,76,1,10
50503109914,0.8649,Joondalup,13840.9488,22,12,0,34,0,7
50705118709,0.1513,Rockingham,7851.583181,22,25,0,47,0,9
10102100904,0.1383,Queanbeyan,1509.395266,22,0,0,22,0,4
10202104901,3.1871,Wyong,4741.456538,22,13,0,35,0,8
10301105910,0.68,Bathurst,3209.593681,22,7,0,29,0,6
11201124107,0.14,Ballina,29744.74642,22,45,0,67,0,10
12303144814,16.8495,Camden,8971.576376,22,20,0,42,0,9
12504149012,0.1114,Baulkham Hills,3167.632472,22,12,0,34,0,7
12702151156,0.0688,Cabramatta,1389.516101,22,0,0,22,0,4
12802153301,0.0742,Sutherland,7584.806969,22,9,0,31,0,7
20401106203,0.9586,Seymour,33439.20358,22,35,0,57,0,10
20501107631,0.5771,Warragul,7496.794155,22,7,0,29,0,6
20903120937,0.8871,Greensborough,5277.209882,22,14,0,36,0,8
21002123207,0.4154,Sunbury,15777.41869,22,24,6,52,1,10
